hgnc_symbol	Compartments.Score	LOCATE_score	GO.score	Uniprot.Score	Goldstd.Score	Goldstd_result	NEG.control
3682	RAB7A	0	0	1	0	0	no	1
3683	RAB9A	0	0	1	0	0	no	1
3684	RAB13	0	0	1	0	0	no	1
3685	PLCD1	0	0	1	0	0	no	1
3686	VAMP7	0	0	1	0	1	YES	0
3687	BLVRA	0	0	1	0	0	no	1
3688	CACNA2D1	0	0	1	0	0	no	0
3689	RAB14	0	0	1	0	1	YES	0
3690	ACTR3	0	0	1	0	0	no	0
3691	ACTR1A	0	0	1	0	0	no	1
3692	RPL27	0	0	1	0	0	no	0
3693	ATP6V0D1	0	0	1	0	0	no	0
3694	GNG5	0	0	1	0	0	no	0
3695	RACK1	0	0	1	0	0	no	1
3696	ACTC1	0	0	1	0	0	no	0
3697	ACTA1	0	0	1	0	0	no	0
3698	HBG2	0	0	1	0	1	YES	0
3699	SIRPA	0	0	1	0	0	no	0
3700	KRT83	0	0	1	0	0	no	0
3701	KRT85	0	0	1	0	0	no	0
3702	RPL24	0	0	1	0	0	no	1
3703	DSC1	0	0	1	0	0	no	0
3704	ADCY1	0	0	1	0	0	no	1
3705	SELENBP1	0	0	1	0	0	no	1
3706	STX3	0	0	1	0	0	no	1
3707	SQSTM1	0	0	1	0	1	YES	0
3708	TUBB3	0	0	1	0	0	no	0
3709	DCTN2	0	0	1	0	0	no	1
3710	PKD2	0	0	1	0	0	no	1
3711	IQGAP2	0	0	1	0	1	YES	0
3712	BLMH	0	0	1	0	0	no	1
3713	BMPR2	0	0	1	0	0	no	1
3714	TUBB2A	0	0	1	0	0	no	1
3715	CRYM	0	0	1	0	0	no	1
3716	RSU1	0	0	1	0	1	YES	0
3717	PPP1R7	0	0	1	0	0	no	1
3718	STK11	0	0	1	0	0	no	1
3719	CCL14	0	0	1	1	0	no	0
3720	SRSF7	0	0	1	0	0	no	1
3721	NRF1	0	0	1	0	0	no	1
3722	FSCN1	0	0	1	0	0	no	1
3723	HIST3H3	0	0	1	0	0	no	1
3724	SLC5A9	0	0	1	0	0	no	1
3725	CRTC2	0	0	1	0	0	no	1
3726	TTC38	0	0	1	0	0	no	1
3727	ARMC3	0	0	1	0	0	no	0
3728	NUGGC	0	0	1	0	0	no	0
3729	MROH7	0	0	1	0	0	no	0
3730	MBLAC2	0	0	1	0	0	no	1
3731	LAMTOR1	0	0	1	0	1	YES	0
3732	BHLHB9	0	0	1	0	0	no	1
3733	ATAD2	0	0	1	0	0	no	1
3734	KIAA1324	0	0	1	0	0	no	1
3735	PAMR1	0	0	1	1	0	no	0
3736	LRIG3	0	0	1	0	0	no	1
3737	TMC5	0	0	1	0	0	no	1
3738	LINGO4	0	0	1	0	0	no	0
3739	ARHGEF18	0	0	1	0	0	no	1
3740	TOM1L2	0	0	1	0	0	no	1
3741	NCCRP1	0	0	1	0	0	no	1
3742	KRT74	0	0	1	0	0	no	0
3743	GALNT7	0	0	1	0	0	no	1
3744	CLEC14A	0	0	1	0	0	no	1
3745	DAAM2	0	0	1	0	1	YES	0
3746	ABI1	0	0	1	0	1	YES	0
3747	ADGRG2	0	0	1	0	0	no	1
3748	RBBP8NL	0	0	1	0	0	no	0
3749	APPL2	0	0	1	0	0	no	0
3750	ANGPTL6	0	0	1	1	0	no	0
3751	PIP4K2C	0	0	1	0	1	YES	0
3752	SSC4D	0	0	1	1	0	no	0
3753	SCARB1	0	0	1	0	1	YES	0
3754	RAB2B	0	0	1	0	0	no	0
3755	ADGRV1	0	0	1	0	0	no	1
3756	NCSTN	0	0	1	0	0	no	1
3757	FGF13	0	0	1	0	0	no	1
3758	RAB8B	0	0	1	0	1	YES	0
3759	TNPO1	0	0	1	0	0	no	1
3760	DOCK10	0	0	1	0	0	no	1
3761	MVB12A	0	0	1	0	0	no	1
3762	REXO5	0	0	1	0	0	no	1
3763	GMPPA	0	0	1	0	0	no	1
3764	CDK5RAP2	0	0	1	0	1	YES	0
3765	BDH2	0	0	1	0	0	no	1
3766	MLPH	0	0	1	0	0	no	0
3767	DUSP26	0	0	1	0	0	no	1
3768	CEP250	0	0	1	0	0	no	1
3769	TMEM109	0	0	1	0	0	no	1
3770	KIFC3	0	0	1	0	0	no	0
3771	GGACT	0	0	1	0	0	no	0
3772	TEKT3	0	0	1	0	0	no	0
3773	C1QTNF5	0	0	1	1	0	no	0
3774	SLC12A9	0	0	1	0	0	no	0
3775	AP1M1	0	0	1	0	0	no	0
3776	FUT8	0	0	1	0	0	no	1
3777	TMPRSS13	0	0	1	0	0	no	0
3778	CDHR2	0	0	1	0	0	no	0
3779	PARD6B	0	0	1	0	0	no	1
3780	ALDH8A1	0	0	1	0	0	no	1
3781	SLK	0	0	1	0	0	no	1
3782	BHMT2	0	0	1	0	0	no	0
3783	DHX36	0	0	1	0	0	no	1
3784	CRISPLD1	0	0	1	1	0	no	0
3785	CLTRN	0	0	1	0	1	YES	0
3786	CD209	0	0	1	1	0	no	0
3787	VTA1	0	0	1	0	1	YES	0
3788	ARL15	0	0	1	0	1	YES	0
3789	DPP3	0	0	1	0	0	no	1
3790	VNN3	0	0	1	0	0	no	0
3791	MTMR4	0	0	1	0	0	no	0
3792	DIP2B	0	0	1	0	0	no	1
3793	ATXN10	0	0	1	0	0	no	1
3794	TNIK	0	0	1	0	0	no	1
3795	APPL1	0	0	1	0	0	no	1
3796	PARP4	0	0	1	0	0	no	1
3797	NUDT5	0	0	1	0	1	YES	0
3798	MAN1B1	0	0	1	0	1	YES	0
3799	MYO15A	0	0	1	0	0	no	0
3800	TRHDE	0	0	1	0	0	no	0
3801	MYH13	0	0	1	0	0	no	0
3802	RAB21	0	0	1	0	0	no	0
3803	RAB22A	0	0	1	0	0	no	1
3804	TAF6L	0	0	1	0	0	no	1
3805	NCOA3	0	0	1	0	0	no	1
3806	SCIN	0	0	1	0	0	no	1
3807	PRSS51	0	0	1	1	0	no	0
3808	WWP2	0	0	1	0	0	no	0
3809	UPK1A	0	0	1	0	0	no	0
3810	SCAMP2	0	0	1	0	1	YES	0
3811	ARPC1B	0	0	1	0	1	YES	0
3812	ARPC2	0	0	1	0	0	no	1
3813	ARPC3	0	0	1	0	0	no	1
3814	CTDSPL	0	0	1	0	1	YES	0
3815	MGAM	0	0	1	0	0	no	0
3816	AKR7A2	0	0	1	0	0	no	1
3817	ASNA1	0	0	1	0	0	no	1
3818	PI15	0	0	1	1	1	YES	0
3819	AKR1B10	0	0	1	1	0	no	1
3820	KALRN	0	0	1	0	0	no	1
3821	GNG7	0	0	1	0	0	no	0
3822	SPAG9	0	0	1	0	0	no	1
3823	UGDH	0	0	1	0	0	no	1
3824	CTNND1	0	0	1	0	0	no	1
3825	TOM1	0	0	1	0	0	no	1
3826	SEMA7A	0	0	1	0	1	YES	0
3827	PPFIA2	0	0	1	0	0	no	0
3828	PDCD6	0	0	1	0	0	no	1
3829	ATP6V1G1	0	0	1	0	0	no	1
3830	VPS4B	0	0	1	0	1	YES	0
3831	BCAS1	0	0	1	0	1	YES	0
3832	H2AFY	0	0	1	0	0	no	1
3833	SH3BGRL	0	0	1	0	1	YES	0
3834	FLNB	0	0	1	0	0	no	1
3835	ATRN	0	0	1	1	0	no	1
3836	STK10	0	0	1	0	0	no	0
3837	TOMM70	0	0	1	0	0	no	1
3838	MYO1D	0	0	1	0	0	no	1
3839	CLIC3	0	0	1	0	0	no	1
3840	GNA14	0	0	1	0	0	no	0
3841	DDAH2	0	0	1	0	0	no	1
3842	LDHA	0	0	1	0	1	YES	0
3843	AK1	0	0	1	0	0	no	1
3844	CA1	0	0	1	0	0	no	0
3845	CA2	0	0	1	0	0	no	0
3846	ASS1	0	0	1	0	0	no	1
3847	IFNA5	0	0	1	1	0	no	0
3848	IGLV3-27	0	0	1	1	0	no	0
3849	IGLV6-57	0	0	1	1	0	no	0
3850	IGHV1-69	0	0	1	1	0	no	0
3851	HBE1	0	0	1	0	1	YES	0
3852	MB	0	0	1	0	0	no	0
3853	APOC1	0	0	1	1	0	no	0
3854	PMP2	0	0	1	0	0	no	0
3855	RPLP0	0	0	1	0	0	no	1
3856	TPO	0	0	1	0	0	no	0
3857	PGK2	0	0	1	0	0	no	0
3858	GSTA1	0	0	1	0	0	no	1
3859	PKHD1	0	0	1	0	0	no	0
3860	CD48	0	0	1	0	0	no	1
3861	VIL1	0	0	1	0	0	no	1
3862	TXN	0	0	1	1	0	no	1
3863	ESD	0	0	1	0	0	no	1
3864	SRC	0	0	1	0	0	no	1
3865	PEPD	0	0	1	0	0	no	1
3866	ATP1A3	0	0	1	0	0	no	0
3867	HNRNPL	0	0	1	0	0	no	1
3868	DARS	0	0	1	0	0	no	1
3869	PRKCA	0	0	1	0	0	no	1
3870	CR1	0	0	1	0	0	no	0
3871	KRT15	0	0	1	0	0	no	1
3872	TSPAN8	0	0	1	0	0	no	1
3873	SLC9A1	0	0	1	0	0	no	1
3874	GART	0	0	1	0	0	no	1
3875	GPT	0	0	1	0	0	no	0
3876	MARK3	0	0	1	0	0	no	1
3877	ATP6V0C	0	0	1	0	0	no	0
3878	CAD	0	0	1	0	0	no	1
3879	CORO1A	0	0	1	0	0	no	1
3880	GK	0	0	1	0	0	no	0
3881	ARL3	0	0	1	0	0	no	1
3882	FRK	0	0	1	0	0	no	1
3883	GNPDA1	0	0	1	0	1	YES	0
3884	UTRN	0	0	1	0	0	no	1
3885	IQGAP1	0	0	1	0	1	YES	0
3886	MAPKAPK2	0	0	1	0	0	no	1
3887	ALDH9A1	0	0	1	0	0	no	1
3888	FASN	0	0	1	0	0	no	1
3889	CCT3	0	0	1	0	0	no	1
3890	VEGFC	0	0	1	1	0	no	0
3891	HINT1	0	0	1	0	0	no	1
3892	RENBP	0	0	1	0	0	no	0
3893	MECP2	0	0	1	0	0	no	1
3894	SGSH	0	0	1	0	0	no	0
3895	GFRA1	0	0	1	0	0	no	1
3896	ITGA1	0	0	1	0	0	no	0
3897	ACTB	0	0	1	0	0	no	0
3898	HSPE1	0	0	1	0	0	no	0
3899	HIST1H2BE	0	0	1	0	0	no	1
3900	HIST1H2BG	0	0	1	0	0	no	1
3901	RAB1A	0	0	1	0	0	no	1
3902	RPS25	0	0	1	0	0	no	1
3903	GNB1	0	0	1	0	0	no	1
3904	RPL10A	0	0	1	0	0	no	1
3905	RPS27A	0	0	1	0	0	no	1
3906	UBA52	0	0	1	0	0	no	1
3907	GRB2	0	0	1	0	0	no	1
3908	RAC1	0	0	1	0	0	no	1
3909	GNAI1	0	0	1	0	0	no	1
3910	SPTBN1	0	0	1	0	0	no	1
3911	SLC7A5	0	0	1	0	1	YES	0
3912	AKR1C1	0	0	1	0	0	no	1
3913	SSBP1	0	0	1	0	0	no	1
3914	GFPT1	0	0	1	0	0	no	1
3915	DDR1	0	0	1	1	1	YES	0
3916	SLC20A2	0	0	1	0	0	no	0
3917	ECH1	0	0	1	0	0	no	1
3918	COASY	0	0	1	0	0	no	1
3919	SHROOM2	0	0	1	0	1	YES	0
3920	PMVK	0	0	1	0	0	no	0
3921	PLEC	0	0	1	0	0	no	1
3922	PPA1	0	0	1	0	1	YES	0
3923	PTPRO	0	0	1	0	0	no	0
3924	UGP2	0	0	1	0	0	no	1
3925	ATP6V1F	0	0	1	0	0	no	0
3926	TXNRD1	0	0	1	0	0	no	1
3927	HLA-DRB5	0	0	1	0	0	no	0
3928	SLC39A12	0	0	1	0	0	no	0
3929	PABPC1L2B	0	0	1	0	0	no	0
3930	PABPC1L2A	0	0	1	0	0	no	0
3931	FAM209A	0	0	1	0	0	no	0
3932	HIST2H2BF	0	0	1	0	0	no	1
3933	PDZK1	0	0	1	0	1	YES	0
3934	BROX	0	0	1	0	0	no	1
3935	CARMIL1	0	0	1	0	0	no	1
3936	ANO1	0	0	1	0	0	no	0
3937	CHRDL2	0	0	1	1	0	no	1
3938	SLCO4C1	0	0	1	0	0	no	0
3939	PRSS45	0	0	1	0	0	no	0
3940	PRSS41	0	0	1	0	0	no	0
3941	SERINC5	0	0	1	0	1	YES	0
3942	VPS36	0	0	1	0	1	YES	0
3943	CAND1	0	0	1	0	0	no	1
3944	VPS37D	0	0	1	0	1	YES	0
3945	KRT73	0	0	1	0	0	no	0
3946	HID1	0	0	1	0	0	no	1
3947	TIAM2	0	0	1	0	0	no	1
3948	TMEM256	0	0	1	0	1	YES	0
3949	GSTCD	0	0	1	0	0	no	1
3950	MUC7	0	0	1	1	0	no	0
3951	ITFG1	0	0	1	1	0	no	1
3952	FAM213B	0	0	1	0	0	no	1
3953	TBC1D15	0	0	1	0	0	no	1
3954	DMXL2	0	0	1	0	0	no	0
3955	MRGPRD	0	0	1	0	0	no	0
3956	EPS8L1	0	0	1	0	0	no	1
3957	ARPC1A	0	0	1	0	1	YES	0
3958	RREB1	0	0	1	0	0	no	1
3959	DLG3	0	0	1	0	0	no	1
3960	ATP6V0A1	0	0	1	0	1	YES	0
3961	RPE	0	0	1	0	0	no	0
3962	ZG16B	0	0	1	1	1	YES	0
3963	CPNE2	0	0	1	0	0	no	1
3964	CHMP6	0	0	1	0	0	no	0
3965	HIST1H2AH	0	0	1	0	0	no	0
3966	CNDP2	0	0	1	0	0	no	1
3967	NEDD4L	0	0	1	0	0	no	1
3968	VPS35	0	0	1	0	0	no	1
3969	AGAP2	0	0	1	0	0	no	1
3970	C17orf80	0	0	1	0	1	YES	0
3971	FUZ	0	0	1	0	0	no	1
3972	RACGAP1	0	0	1	0	0	no	1
3973	WWP1	0	0	1	0	0	no	1
3974	HDHD2	0	0	1	0	1	YES	0
3975	RAB17	0	0	1	0	0	no	0
3976	RAB1B	0	0	1	0	0	no	1
3977	MRPL18	0	0	1	0	0	no	0
3978	C11orf54	0	0	1	0	0	no	1
3979	FAM234A	0	0	1	0	0	no	1
3980	NAPB	0	0	1	0	0	no	1
3981	SLITRK2	0	0	1	0	0	no	0
3982	SDCBP2	0	0	1	0	1	YES	0
3983	EHD1	0	0	1	0	0	no	1
3984	GSTO2	0	0	1	0	0	no	1
3985	ESF1	0	0	1	0	0	no	1
3986	MVB12B	0	0	1	0	1	YES	0
3987	GNB4	0	0	1	0	0	no	1
3988	CACYBP	0	0	1	0	0	no	1
3989	CDHR5	0	0	1	0	0	no	0
3990	ATP6V0A4	0	0	1	0	0	no	1
3991	JADE2	0	0	1	0	0	no	1
3992	ARL8B	0	0	1	0	0	no	0
3993	H2AFY2	0	0	1	0	0	no	1
3994	CPNE7	0	0	1	0	0	no	0
3995	IFT172	0	0	1	0	1	YES	0
3996	PRKAG3	0	0	1	0	0	no	0
3997	PRKAG2	0	0	1	0	0	no	1
3998	NAGK	0	0	1	0	0	no	1
3999	PSME2	0	0	1	0	0	no	1
4000	OAZ3	0	0	1	0	0	no	1
4001	DNM3	0	0	1	0	0	no	1
4002	RNF11	0	0	1	0	0	no	0
4003	CHMP3	0	0	1	0	0	no	0
4004	ATP6V1D	0	0	1	0	0	no	1
4005	PSAT1	0	0	1	0	0	no	1
4006	STK24	0	0	1	0	0	no	1
4007	SLC4A4	0	0	1	0	0	no	0
4008	FCGBP	0	0	1	1	0	no	1
4009	PCLO	0	0	1	0	0	no	1
4010	CAPN7	0	0	1	0	0	no	0
4011	DEFB131B	0	0	1	1	0	no	0
4012	TAX1BP3	0	0	1	0	1	YES	0
4013	PHGDH	0	0	1	0	0	no	1
4014	B4GAT1	0	0	1	0	0	no	0
4015	TNFSF12	0	0	1	1	0	no	0
4016	SYT7	0	0	1	0	0	no	0
4017	DNPH1	0	0	1	0	0	no	1
4018	SYNGR2	0	0	1	0	0	no	1
4019	NARS	0	0	1	0	0	no	1
4020	KRT86	0	0	1	0	0	no	1
4021	MYO1B	0	0	1	0	0	no	1
4022	LYPLA1	0	0	1	0	0	no	1
4023	UPK3A	0	0	1	0	0	no	1
4024	TOM1L1	0	0	1	0	0	no	0
4025	RP2	0	0	1	0	0	no	1
4026	PGLS	0	0	1	0	0	no	1
4027	ABCB11	0	0	1	0	0	no	1
4028	AHSA1	0	0	1	0	0	no	1
4029	FMNL1	0	0	1	0	0	no	1
4030	SFT2D2	0	0	1	0	0	no	0
4031	FTCD	0	0	1	0	0	no	1
4032	SCGB1D2	0	0	1	1	0	no	0
4033	ALDH1A1	0	0	1	0	0	no	1
4034	RPLP2	0	0	1	0	0	no	1
4035	ITGB1	0	0	1	0	0	no	1
4036	KRT18	0	0	1	0	0	no	1
4037	CALB1	0	0	1	0	1	YES	0
4038	DBI	0	0	1	0	0	no	0
4039	GP1BA	0	0	1	0	0	no	0
4040	LINGO3	0	0	1	0	0	no	1
4041	HSPA1B	0	0	1	0	1	YES	0
4042	CCL3	0	0	1	1	0	no	0
4043	PCNA	0	0	1	0	0	no	1
4044	AREG	0	0	1	0	0	no	1
4045	CD46	0	0	1	0	0	no	1
4046	NME1	0	0	1	0	0	no	1
4047	NPR3	0	0	1	0	0	no	1
4048	AKR1C4	0	0	1	0	0	no	1
4049	RAB3A	0	0	1	0	0	no	1
4050	RAB3B	0	0	1	0	1	YES	0
4051	RAB5A	0	0	1	0	0	no	0
4052	RAB6A	0	0	1	0	0	no	1
4053	PCMT1	0	0	1	0	0	no	1
4054	FBL	0	0	1	0	0	no	1
4055	PAICS	0	0	1	0	0	no	1
4056	SLC2A5	0	0	1	0	0	no	0
4057	TGM1	0	0	1	0	0	no	0
4058	ATP5F1A	0	0	1	0	0	no	1
4059	PSMA1	0	0	1	0	0	no	1
4060	PSMA3	0	0	1	0	0	no	1
4061	PSMA4	0	0	1	0	1	YES	0
4062	CANX	0	0	1	0	0	no	1
4063	ADSS	0	0	1	0	0	no	1
4064	TSPO	0	0	1	0	1	YES	0
4065	PKLR	0	0	1	0	0	no	1
4066	GSTT1	0	0	1	0	0	no	0
4067	TALDO1	0	0	1	0	0	no	1
4068	MDH1	0	0	1	0	0	no	1
4069	MLLT3	0	0	1	0	0	no	1
4070	WAS	0	0	1	0	0	no	0
4071	ALDH1A3	0	0	1	0	0	no	1
4072	RPL34	0	0	1	0	0	no	1
4073	LMAN1	0	0	1	0	0	no	1
4074	TUFM	0	0	1	0	0	no	1
4075	ALDH7A1	0	0	1	0	0	no	1
4076	RPL14	0	0	1	0	0	no	1
4077	CCT4	0	0	1	0	0	no	1
4078	ANXA11	0	0	1	0	0	no	1
4079	PGD	0	0	1	0	0	no	1
4080	HNRNPM	0	0	1	0	0	no	1
4081	RAP1GDS1	0	0	1	0	0	no	1
4082	RIDA	0	0	1	0	0	no	0
4083	SMS	0	0	1	0	0	no	1
4084	RARS	0	0	1	0	0	no	1
4085	GEMIN4	0	0	1	0	0	no	1
4086	PCBP3	0	0	1	0	0	no	0
4087	RAB25	0	0	1	0	1	YES	0
4088	SNRPD2	0	0	1	0	0	no	1
4089	ARF6	0	0	1	0	0	no	0
4090	PSMC6	0	0	1	0	0	no	1
4091	TPM4	0	0	1	0	0	no	1
4092	ARF1	0	0	1	0	0	no	1
4093	ARF5	0	0	1	0	0	no	0
4094	RHOG	0	0	1	0	0	no	0
4095	GBE1	0	0	1	0	0	no	1
4096	YWHAH	0	0	1	0	0	no	0
4097	EXOSC9	0	0	1	0	0	no	1
4098	AOX1	0	0	1	0	0	no	0
4099	ST3GAL1	0	0	1	1	0	no	0
4100	GK2	0	0	1	0	0	no	0
4101	GALNT3	0	0	1	0	0	no	1
4102	KRT33B	0	0	1	0	0	no	0
4103	KRT32	0	0	1	0	0	no	0
4104	KRT81	0	0	1	0	0	no	0
4105	PLS1	0	0	1	0	0	no	0
4106	RFTN1	0	0	1	0	0	no	0
4107	PDCD2	0	0	1	0	0	no	1
4108	SLC15A2	0	0	1	0	0	no	0
4109	DDB1	0	0	1	0	0	no	1
4110	CDC37	0	0	1	0	0	no	1
4111	DPYSL2	0	0	1	0	0	no	1
4112	SYPL1	0	0	1	0	0	no	0
4113	CAMK4	0	0	1	0	0	no	1
4114	LRRC26	0	0	1	0	0	no	1
4115	DEFB133	0	0	1	1	0	no	0
4116	VWA2	0	0	1	1	0	no	0
4117	PPM1L	0	0	1	0	0	no	1
4118	USPL1	0	0	1	0	0	no	0
4119	STEAP4	0	0	1	0	0	no	1
4120	GGT6	0	0	1	0	0	no	0
4121	ZBTB38	0	0	1	0	0	no	1
4122	FAM184A	0	0	1	0	0	no	1
4123	GATD1	0	0	1	1	0	no	1
4124	GOLM1	0	0	1	0	0	no	1
4125	ZNF114	0	0	1	0	0	no	1
4126	SERBP1	0	0	1	0	0	no	1
4127	CHST14	0	0	1	0	1	YES	0
4128	DYNC2H1	0	0	1	0	0	no	1
4129	CLRN3	0	0	1	0	0	no	0
4130	PPFIBP2	0	0	1	0	0	no	1
4131	C19orf18	0	0	1	0	0	no	1
4132	PLBD2	0	0	1	0	0	no	0
4133	CCL4L2	0	0	1	1	0	no	0
4134	PATJ	0	0	1	0	1	YES	0
4135	C11orf52	0	0	1	0	1	YES	0
4136	CPNE4	0	0	1	0	0	no	1
4137	SYAP1	0	0	1	0	0	no	1
4138	PTER	0	0	1	0	0	no	1
4139	DDX11	0	0	1	0	0	no	1
4140	SCRN2	0	0	1	0	0	no	1
4141	OTUB1	0	0	1	0	0	no	1
4142	SNF8	0	0	1	0	0	no	1
4143	ACY3	0	0	1	0	0	no	0
4144	ITCH	0	0	1	0	0	no	1
4145	IQCG	0	0	1	0	0	no	1
4146	ARL6	0	0	1	0	1	YES	0
4147	CYSTM1	0	0	1	0	0	no	0
4148	RBSN	0	0	1	0	1	YES	0
4149	EPN3	0	0	1	0	1	YES	0
4150	EHD4	0	0	1	0	0	no	1
4151	SPTBN4	0	0	1	0	0	no	1
4152	SLC38A1	0	0	1	0	0	no	0
4153	PABPC3	0	0	1	0	0	no	1
4154	CPVL	0	0	1	0	0	no	1
4155	LIME1	0	0	1	0	0	no	0
4156	SPRR3	0	0	1	0	0	no	0
4157	CRNN	0	0	1	0	0	no	0
4158	PEF1	0	0	1	0	1	YES	0
4159	LAMTOR3	0	0	1	0	0	no	0
4160	SLC23A1	0	0	1	0	0	no	0
4161	BAIAP2L1	0	0	1	0	0	no	1
4162	ATP6V1H	0	0	1	0	0	no	1
4163	SCN11A	0	0	1	0	0	no	0
4164	PLXNA1	0	0	1	0	0	no	1
4165	MSRA	0	0	1	0	0	no	1
4166	KCNG2	0	0	1	0	0	no	0
4167	STAG3	0	0	1	0	0	no	0
4168	GDF2	0	0	1	1	0	no	0
4169	PACSIN3	0	0	1	0	0	no	1
4170	MGAT4A	0	0	1	1	0	no	1
4171	EPDR1	0	0	1	1	0	no	0
4172	RUVBL1	0	0	1	0	0	no	1
4173	ST3GAL6	0	0	1	0	0	no	0
4174	VDAC3	0	0	1	0	0	no	1
4175	CFL2	0	0	1	0	0	no	1
4176	FRMD4B	0	0	1	0	0	no	0
4177	ATP8A1	0	0	1	0	1	YES	0
4178	CRYL1	0	0	1	0	0	no	1
4179	THRAP3	0	0	1	0	0	no	1
4180	UFC1	0	0	1	0	0	no	1
4181	RAP2C	0	0	1	0	0	no	0
4182	SIT1	0	0	1	0	0	no	0
4183	DOPEY2	0	0	1	0	0	no	1
4184	HBS1L	0	0	1	0	0	no	1
4185	TIMM8B	0	0	1	0	0	no	0
4186	CD2AP	0	0	1	0	0	no	1
4187	ENPP4	0	0	1	0	0	no	0
4188	IGHV4-4	0	0	1	1	0	no	0
4189	IGKV2D-29	0	0	1	1	0	no	0
4190	IGKV1D-17	0	0	1	1	0	no	0
4191	IGKV1-27	0	0	1	1	0	no	0
4192	IGKV2D-30	0	0	1	1	0	no	0
4193	SULT2B1	0	0	1	0	1	YES	0
4194	PDZD2	0	0	1	1	0	no	1
4195	SPTBN2	0	0	1	0	1	YES	0
4196	PLXNB2	0	0	1	0	0	no	0
4197	KIF3B	0	0	1	0	0	no	1
4198	PFAS	0	0	1	0	0	no	1
4199	MCF2L	0	0	1	0	0	no	0
4200	EPB41L2	0	0	1	0	1	YES	0
4201	CPNE3	0	0	1	0	0	no	1
4202	GGCT	0	0	1	0	0	no	0
4203	CS	0	0	1	0	0	no	1
4204	UPK1B	0	0	1	0	0	no	0
4205	ZMPSTE24	0	0	1	0	0	no	1
4206	LYZL6	0	0	1	1	0	no	0
4207	FLOT1	0	0	1	0	1	YES	0
4208	KRT33A	0	0	1	0	0	no	0
4209	SLITRK5	0	0	1	0	0	no	1
4210	UBL3	0	0	1	0	0	no	1
4211	SCEL	0	0	1	0	0	no	1
4212	VAMP5	0	0	1	0	0	no	0
4213	LYPLA2	0	0	1	0	0	no	1
4214	GCNT3	0	0	1	0	1	YES	0
4215	RAPGEF3	0	0	1	0	0	no	1
4216	CPNE6	0	0	1	0	0	no	0
4217	STAU1	0	0	1	0	0	no	1
4218	IGHV2-70	0	0	1	1	0	no	0
4219	HBD	0	0	1	0	1	YES	0
4220	CD74	0	0	1	0	0	no	1
4221	KRT6B	0	0	1	0	0	no	1
4222	HSPB1	0	0	1	0	0	no	1
4223	PRKCB	0	0	1	0	0	no	1
4224	IGKV4-1	0	0	1	1	0	no	0
4225	EIF4E	0	0	1	0	0	no	1
4226	ENO1	0	0	1	0	0	no	1
4227	TPM3	0	0	1	0	0	no	1
4228	LDHC	0	0	1	0	0	no	0
4229	ANXA4	0	0	1	0	0	no	1
4230	G6PD	0	0	1	0	1	YES	0
4231	IGF2R	0	0	1	0	1	YES	0
4232	ADH5	0	0	1	0	0	no	0
4233	PRF1	0	0	1	1	0	no	1
4234	HPGD	0	0	1	0	0	no	1
4235	ITGB4	0	0	1	0	1	YES	0
4236	CBR1	0	0	1	0	0	no	1
4237	STMN1	0	0	1	0	0	no	1
4238	GOT1	0	0	1	0	0	no	1
4239	PTPRA	0	0	1	0	1	YES	0
4240	CD58	0	0	1	0	0	no	0
4241	ITGAL	0	0	1	0	0	no	0
4242	FUT3	0	0	1	0	0	no	0
4243	GPD1	0	0	1	0	0	no	0
4244	PRKCH	0	0	1	0	0	no	1
4245	ACAT1	0	0	1	0	0	no	1
4246	DNAJB1	0	0	1	0	0	no	1
4247	EEF1G	0	0	1	0	0	no	1
4248	ADH6	0	0	1	0	0	no	0
4249	CMPK1	0	0	1	0	0	no	1
4250	PRKAR2B	0	0	1	0	0	no	1
4251	KRT2	0	0	1	0	0	no	1
4252	NUDT1	0	0	1	0	0	no	1
4253	ATP6V1A	0	0	1	0	1	YES	0
4254	AKR1C3	0	0	1	0	0	no	1
4255	PI4KA	0	0	1	0	0	no	1
4256	CRK	0	0	1	0	0	no	1
4257	CAPZB	0	0	1	0	1	YES	0
4258	GABRB2	0	0	1	0	0	no	0
4259	MARCKSL1	0	0	1	0	0	no	1
4260	PSMB3	0	0	1	0	0	no	1
4261	PSMB2	0	0	1	0	0	no	1
4262	ARSE	0	0	1	0	0	no	1
4263	ARHGDIA	0	0	1	0	0	no	1
4264	HSPA2	0	0	1	0	1	YES	0
4265	SLC12A2	0	0	1	0	1	YES	0
4266	RAB15	0	0	1	0	1	YES	0
4267	GNG2	0	0	1	0	1	YES	0
4268	UBE2D3	0	0	1	0	0	no	1
4269	UBE2N	0	0	1	0	0	no	1
4270	RPS8	0	0	1	0	0	no	1
4271	RPS15A	0	0	1	0	0	no	0
4272	RPS16	0	0	1	0	0	no	1
4273	UBE2G1	0	0	1	0	0	no	1
4274	YWHAE	0	0	1	0	0	no	1
4275	RPS14	0	0	1	0	0	no	1
4276	RPS18	0	0	1	0	0	no	1
4277	RPS13	0	0	1	0	0	no	1
4278	RPS11	0	0	1	0	0	no	1
4279	HIST1H4I	0	0	1	0	0	no	0
4280	HIST1H4A	0	0	1	0	0	no	0
4281	HIST1H4K	0	0	1	0	0	no	0
4282	HIST1H4L	0	0	1	0	0	no	0
4283	HIST1H4D	0	0	1	0	0	no	0
4284	HIST1H4E	0	0	1	0	0	no	0
4285	HIST1H4F	0	0	1	0	0	no	0
